间隔天数,预测值,实际值
3,16189.4,13378.2256
2,16189.4,13378.2256
1,15689.3984,13378.2256
7,15402.5469,13136.2178
6,15402.5469,13136.2178
5,15402.5469,13136.2178
4,15402.5469,13136.2178
3,15902.55,13136.2178
2,15902.55,13136.2178
1,15402.5469,13136.2178
7,15245.0693,13014.6035
6,15245.0693,13014.6035
5,15245.0693,13014.6035
4,15245.0693,13014.6035
3,15745.07,13014.6035
2,15745.07,13014.6035
1,15245.0693,13014.6035
7,15073.2637,12790.9785
6,15073.2637,12790.9785
5,15073.2637,12790.9785
4,15073.2637,12790.9785
3,15573.26,12790.9785
2,15573.26,12790.9785
1,15073.2637,12790.9785
7,14844.1064,12665.7578
6,14844.1064,12665.7578
5,14844.1064,12665.7578
4,14844.1064,12665.7578
3,15344.11,12665.7578
2,15344.11,12665.7578
1,14844.1064,12665.7578
7,14679.1738,12573.4189
6,14679.1738,12573.4189
5,14679.1738,12573.4189
4,14679.1738,12573.4189
3,15179.17,12573.4189
2,15179.17,12573.4189
1,14679.1738,12573.4189
7,14614.9912,12392.8242
6,14614.9912,12392.8242
5,14614.9912,12392.8242
4,14614.9912,12392.8242
3,15114.99,12392.8242
2,15114.99,12392.8242
1,14614.9912,12392.8242
7,14550.1768,12283.4736
6,14550.1768,12283.4736
5,14550.1768,12283.4736
4,14550.1768,12283.4736
3,15050.18,12283.4736
2,15050.18,12283.4736
1,14550.1768,12283.4736
7,14425.1904,12339.0684
6,14425.1904,12339.0684
5,14425.1904,12339.0684
4,14425.1904,12339.0684
3,14925.19,12339.0684
2,14925.19,12339.0684
1,14425.1904,12339.0684
7,14305.8818,12156.1973
6,14305.8818,12156.1973
5,14305.8818,12156.1973
4,14305.8818,12156.1973
3,14805.88,12156.1973
2,14805.88,12156.1973
1,14305.8818,12156.1973
7,14283.4512,12267.3818
6,14283.4512,12267.3818
5,14283.4512,12267.3818
4,14283.4512,12267.3818
3,14783.45,12267.3818
2,14783.45,12267.3818
1,14283.4512,12267.3818
7,14168.623,12091.7539
6,14168.623,12091.7539
5,14168.623,12091.7539
4,14168.623,12091.7539
3,14668.62,12091.7539
2,14668.62,12091.7539
1,14168.623,12091.7539
7,14146.4336,12107.2666
6,14146.4336,12107.2666
5,14146.4336,12107.2666
4,14146.4336,12107.2666
3,14646.43,12107.2666
2,14646.43,12107.2666
1,14146.4336,12107.2666
7,14085.5205,11978.5068
6,14085.5205,11978.5068
5,14085.5205,11978.5068
4,14085.5205,11978.5068
3,14585.52,11978.5068
2,14585.52,11978.5068
1,14085.5205,11978.5068
7,14021.6279,12003.9736
6,14021.6279,12003.9736
5,14021.6279,12003.9736
4,14021.6279,12003.9736
3,14521.63,12003.9736
2,14521.63,12003.9736
1,14021.6279,12003.9736
7,13992.2275,11968.126
6,13992.2275,11968.126
5,13992.2275,11968.126
4,13992.2275,11968.126
3,14492.23,11968.126
2,14492.23,11968.126
1,13992.2275,11968.126
7,14129.8398,12352.8828
6,14129.8398,12352.8828
5,14129.8398,12352.8828
4,14129.8398,12352.8828
3,14629.84,12352.8828
2,14629.84,12352.8828
1,14129.8398,12352.8828
7,13976.5615,12211.0596
6,13976.5615,12211.0596
5,13976.5615,12211.0596
4,13976.5615,12211.0596
3,14476.56,12211.0596
2,14476.56,12211.0596
1,13976.5615,12211.0596
7,13776.1572,12030.4346
6,13776.1572,12030.4346
5,13776.1572,12030.4346
4,13776.1572,12030.4346
3,14276.16,12030.4346
2,14276.16,12030.4346
1,13776.1572,12030.4346
7,13642.9795,11834.1152
6,13642.9795,11834.1152
5,13642.9795,11834.1152
4,13642.9795,11834.1152
3,14142.98,11834.1152
2,14142.98,11834.1152
1,13642.9795,11834.1152
7,13353.1289,11573.1563
6,13353.1289,11573.1563
5,13353.1289,11573.1563
4,13353.1289,11573.1563
3,13853.13,11573.1563
2,13853.13,11573.1563
1,13353.1289,11573.1563
7,13130.6055,11254.082
6,13130.6055,11254.082
5,13130.6055,11254.082
4,13130.6055,11254.082
3,13630.61,11254.082
2,13630.61,11254.082
1,13130.6055,11254.082
7,13081.9453,11043.2041
6,13081.9453,11043.2041
5,13081.9453,11043.2041
4,13081.9453,11043.2041
3,13581.95,11043.2041
2,13581.95,11043.2041
1,13081.9453,11043.2041
7,12858.8721,10826.3857
6,12858.8721,10826.3857
5,12858.8721,10826.3857
4,12858.8721,10826.3857
3,13358.87,10826.3857
2,13358.87,10826.3857
1,12858.8721,10826.3857
7,12720.5967,10798.8594
6,12720.5967,10798.8594
5,12720.5967,10798.8594
4,12720.5967,10798.8594
3,13220.6,10798.8594
2,13220.6,10798.8594
1,12720.5967,10798.8594
7,12440.0078,10587.4355
6,12440.0078,10587.4355
5,12440.0078,10587.4355
4,12440.0078,10587.4355
3,12940.01,10587.4355
2,12940.01,10587.4355
1,12440.0078,10587.4355
7,12256.8242,10384.9746
6,12256.8242,10384.9746
5,12256.8242,10384.9746
4,12256.8242,10384.9746
3,12756.82,10384.9746
2,12756.82,10384.9746
1,12256.8242,10384.9746
7,12119.9902,10300.6816
6,12119.9902,10300.6816
5,12119.9902,10300.6816
4,12119.9902,10300.6816
3,12619.99,10300.6816
2,12619.99,10300.6816
1,12119.9902,10300.6816
7,14409.7705,11559.2441
6,14409.7705,11559.2441
5,14409.7705,11559.2441
4,14909.77,11559.2441
3,14909.77,11559.2441
2,14409.7705,11559.2441
1,14409.7705,11559.2441
7,14426.9453,11635.7813
6,14426.9453,11635.7813
5,14426.9453,11635.7813
4,14926.95,11635.7813
3,14926.95,11635.7813
2,14426.9453,11635.7813
1,14426.9453,11635.7813
7,14606.0273,11736.7705
6,14606.0273,11736.7705
5,14606.0273,11736.7705
4,15106.03,11736.7705
3,15106.03,11736.7705
2,14606.0273,11736.7705
1,14606.0273,11736.7705
7,14817.2803,11806.6914
6,14817.2803,11806.6914
5,14817.2803,11806.6914
4,15317.28,11806.6914
3,15317.28,11806.6914
2,14817.2803,11806.6914
1,14817.2803,11806.6914
7,14834.7832,11850.5654
6,14834.7832,11850.5654
5,14834.7832,11850.5654
4,15334.78,11850.5654
3,15334.78,11850.5654
2,14834.7832,11850.5654
1,14834.7832,11850.5654
7,14829.8574,11722.5762
6,14829.8574,11722.5762
5,14829.8574,11722.5762
4,15329.86,11722.5762
3,15329.86,11722.5762
2,14829.8574,11722.5762
1,14829.8574,11722.5762
7,14704.7686,11498.3262
6,14704.7686,11498.3262
5,14704.7686,11498.3262
4,15204.77,11498.3262
3,15204.77,11498.3262
2,14704.7686,11498.3262
1,14704.7686,11498.3262
7,14552.4463,11400.1709
6,14552.4463,11400.1709
5,14552.4463,11400.1709
4,15052.45,11400.1709
3,15052.45,11400.1709
2,14552.4463,11400.1709
1,14552.4463,11400.1709
7,14248.5107,11283.8203
6,14248.5107,11283.8203
5,14248.5107,11283.8203
4,14748.51,11283.8203
3,14748.51,11283.8203
2,14248.5107,11283.8203
1,14248.5107,11283.8203
7,14211.8633,11264.9287
6,14211.8633,11264.9287
5,14211.8633,11264.9287
4,14711.86,11264.9287
3,14711.86,11264.9287
2,14211.8633,11264.9287
1,14211.8633,11264.9287
7,14054.8594,11128.7617
6,14054.8594,11128.7617
5,14054.8594,11128.7617
4,14554.86,11128.7617
3,14554.86,11128.7617
2,14054.8594,11128.7617
1,14054.8594,11128.7617
7,13983.0244,11069.8711
6,13983.0244,11069.8711
5,13983.0244,11069.8711
4,14483.02,11069.8711
3,14483.02,11069.8711
2,13983.0244,11069.8711
1,13983.0244,11069.8711
7,13886.2334,11027.8408
6,13886.2334,11027.8408
5,13886.2334,11027.8408
4,14386.23,11027.8408
3,14386.23,11027.8408
2,13886.2334,11027.8408
1,13886.2334,11027.8408
7,13956.6719,11131.5723
6,13956.6719,11131.5723
5,13956.6719,11131.5723
4,14456.67,11131.5723
3,14456.67,11131.5723
2,13956.6719,11131.5723
1,13956.6719,11131.5723
7,14038.8408,11317.6445
6,14038.8408,11317.6445
5,14038.8408,11317.6445
4,14538.84,11317.6445
3,14538.84,11317.6445
2,14038.8408,11317.6445
1,14038.8408,11317.6445
7,14010.8262,11298.2188
6,14010.8262,11298.2188
5,14010.8262,11298.2188
4,14510.83,11298.2188
3,14510.83,11298.2188
2,14010.8262,11298.2188
1,14010.8262,11298.2188
7,14035.2217,11386.3896
6,14035.2217,11386.3896
5,14035.2217,11386.3896
4,14535.22,11386.3896
3,14535.22,11386.3896
2,14035.2217,11386.3896
1,14035.2217,11386.3896
7,14139.2939,11498.2441
6,14139.2939,11498.2441
5,14139.2939,11498.2441
4,14639.29,11498.2441
3,14639.29,11498.2441
2,14139.2939,11498.2441
1,14139.2939,11498.2441
7,14143.3389,11666.8428
6,14143.3389,11666.8428
5,14143.3389,11666.8428
4,14643.34,11666.8428
3,14643.34,11666.8428
2,14143.3389,11666.8428
1,14143.3389,11666.8428
7,14192.7246,11734.792
6,14192.7246,11734.792
5,14192.7246,11734.792
4,14692.72,11734.792
3,14692.72,11734.792
2,14192.7246,11734.792
1,14192.7246,11734.792
7,14197.207,11789.293
6,14197.207,11789.293
5,14197.207,11789.293
4,14697.21,11789.293
3,14697.21,11789.293
2,14197.207,11789.293
1,14197.207,11789.293
7,14399.9131,11958.5928
6,14399.9131,11958.5928
5,14399.9131,11958.5928
4,14899.91,11958.5928
3,14899.91,11958.5928
2,14399.9131,11958.5928
1,14399.9131,11958.5928
7,14430.9824,12241.1035
6,14430.9824,12241.1035
5,14430.9824,12241.1035
4,14930.98,12241.1035
3,14930.98,12241.1035
2,14430.9824,12241.1035
1,14430.9824,12241.1035
7,14675.4424,12381.5771
6,14675.4424,12381.5771
5,14675.4424,12381.5771
4,15175.44,12381.5771
3,15175.44,12381.5771
2,14675.4424,12381.5771
1,14675.4424,12381.5771
7,15053.3086,12743.5273
6,15053.3086,12743.5273
5,15053.3086,12743.5273
4,15553.31,12743.5273
3,15553.31,12743.5273
2,15053.3086,12743.5273
1,15053.3086,12743.5273
7,15601.374,13140.3311
6,15601.374,13140.3311
5,15601.374,13140.3311
4,16101.37,13140.3311
3,16101.37,13140.3311
2,15601.374,13140.3311
1,15601.374,13140.3311
7,15760.6973,13465.4824
6,15760.6973,13465.4824
5,15760.6973,13465.4824
4,16260.7,13465.4824
3,16260.7,13465.4824
2,15760.6973,13465.4824
1,15760.6973,13465.4824
7,15726.9629,13423.3906
6,15726.9629,13423.3906
5,15726.9629,13423.3906
4,16226.96,13423.3906
3,16226.96,13423.3906
2,15726.9629,13423.3906
1,15726.9629,13423.3906
7,15586.3301,13190.957
6,15586.3301,13190.957
5,15586.3301,13190.957
4,16086.33,13190.957
3,16086.33,13190.957
2,15586.3301,13190.957
1,15586.3301,13190.957
7,15320.4473,12960.3438
6,15320.4473,12960.3438
5,15320.4473,12960.3438
4,15820.45,12960.3438
3,15820.45,12960.3438
2,15320.4473,12960.3438
1,15320.4473,12960.3438
7,15171.624,12756.7656
6,15171.624,12756.7656
5,15171.624,12756.7656
4,15671.62,12756.7656
3,15671.62,12756.7656
2,15171.624,12756.7656
1,15171.624,12756.7656
7,14962.9883,12681.1934
6,14962.9883,12681.1934
5,14962.9883,12681.1934
4,15462.99,12681.1934
3,15462.99,12681.1934
2,14962.9883,12681.1934
1,14962.9883,12681.1934
7,14800.085,12536.8359
6,14800.085,12536.8359
5,14800.085,12536.8359
4,15300.08,12536.8359
3,15300.08,12536.8359
2,14800.085,12536.8359
1,14800.085,12536.8359
7,14716.8311,12370.6211
6,14716.8311,12370.6211
5,14716.8311,12370.6211
4,15216.83,12370.6211
3,15216.83,12370.6211
2,14716.8311,12370.6211
1,14716.8311,12370.6211
7,14668.9775,12347.7754
6,14668.9775,12347.7754
5,14668.9775,12347.7754
4,15168.98,12347.7754
3,15168.98,12347.7754
2,14668.9775,12347.7754
1,14668.9775,12347.7754
7,14568.0986,12295.4775
6,14568.0986,12295.4775
5,14568.0986,12295.4775
4,15068.1,12295.4775
3,15068.1,12295.4775
2,14568.0986,12295.4775
1,14568.0986,12295.4775
7,14388.0762,12149.5068
6,14388.0762,12149.5068
5,14388.0762,12149.5068
4,14888.08,12149.5068
3,14888.08,12149.5068
2,14388.0762,12149.5068
1,14388.0762,12149.5068
7,14391.6611,12111.1045
6,14391.6611,12111.1045
5,14391.6611,12111.1045
4,14891.66,12111.1045
3,14891.66,12111.1045
2,14391.6611,12111.1045
1,14391.6611,12111.1045
7,14241.7383,11990.1875
6,14241.7383,11990.1875
5,14241.7383,11990.1875
4,14741.74,11990.1875
3,14741.74,11990.1875
2,14241.7383,11990.1875
1,14241.7383,11990.1875
7,14176.0264,11954.8955
6,14176.0264,11954.8955
5,14176.0264,11954.8955
4,14676.03,11954.8955
3,14676.03,11954.8955
2,14176.0264,11954.8955
1,14176.0264,11954.8955
7,14078.0566,11898.7637
6,14078.0566,11898.7637
5,14078.0566,11898.7637
4,14578.06,11898.7637
3,14578.06,11898.7637
2,14078.0566,11898.7637
1,14078.0566,11898.7637
7,14035.293,11933.3896
6,14035.293,11933.3896
5,14035.293,11933.3896
4,14535.29,11933.3896
3,14535.29,11933.3896
2,14035.293,11933.3896
1,14035.293,11933.3896
7,14031.5059,11929.8242
6,14031.5059,11929.8242
5,14031.5059,11929.8242
4,14531.51,11929.8242
3,14531.51,11929.8242
2,14031.5059,11929.8242
1,14031.5059,11929.8242
7,14203.7822,12382.9941
6,14203.7822,12382.9941
5,14203.7822,12382.9941
4,14703.78,12382.9941
3,14703.78,12382.9941
2,14203.7822,12382.9941
1,14203.7822,12382.9941
7,14089.6621,12223.2334
6,14089.6621,12223.2334
5,14089.6621,12223.2334
4,14589.66,12223.2334
3,14589.66,12223.2334
2,14089.6621,12223.2334
1,14089.6621,12223.2334
7,13956.0391,12023.7451
6,13956.0391,12023.7451
5,13956.0391,12023.7451
4,14456.04,12023.7451
3,14456.04,12023.7451
2,13956.0391,12023.7451
1,13956.0391,12023.7451
7,13768.5527,11832.3184
6,13768.5527,11832.3184
5,13768.5527,11832.3184
4,14268.55,11832.3184
3,14268.55,11832.3184
2,13768.5527,11832.3184
1,13768.5527,11832.3184
7,13477.3281,11520.4541
6,13477.3281,11520.4541
5,13477.3281,11520.4541
4,13977.33,11520.4541
3,13977.33,11520.4541
2,13477.3281,11520.4541
1,13477.3281,11520.4541
7,13269.2988,11315.3984
6,13269.2988,11315.3984
5,13269.2988,11315.3984
4,13769.3,11315.3984
3,13769.3,11315.3984
2,13269.2988,11315.3984
1,13269.2988,11315.3984
7,13113.123,11125.8486
6,13113.123,11125.8486
5,13113.123,11125.8486
4,13613.12,11125.8486
3,13613.12,11125.8486
2,13113.123,11125.8486
1,13113.123,11125.8486
7,12854.5225,10904.0938
6,12854.5225,10904.0938
5,12854.5225,10904.0938
4,13354.52,10904.0938
3,13354.52,10904.0938
2,12854.5225,10904.0938
1,12854.5225,10904.0938
7,12798.6797,10853.3525
6,12798.6797,10853.3525
5,12798.6797,10853.3525
4,13298.68,10853.3525
3,13298.68,10853.3525
2,12798.6797,10853.3525
1,12798.6797,10853.3525
7,12613.1133,10652.8301
6,12613.1133,10652.8301
5,12613.1133,10652.8301
4,13113.11,10652.8301
3,13113.11,10652.8301
2,12613.1133,10652.8301
1,12613.1133,10652.8301
7,12441.1494,10485.2617
6,12441.1494,10485.2617
5,12441.1494,10485.2617
4,12941.15,10485.2617
3,12941.15,10485.2617
2,12441.1494,10485.2617
1,12441.1494,10485.2617
7,12238.9775,10278.2939
6,12238.9775,10278.2939
5,12238.9775,10278.2939
4,12738.98,10278.2939
3,12738.98,10278.2939
2,12238.9775,10278.2939
1,12238.9775,10278.2939
7,14383.6855,11638.3555
6,14383.6855,11638.3555
5,14883.69,11638.3555
4,14883.69,11638.3555
3,14383.6855,11638.3555
2,14383.6855,11638.3555
1,14383.6855,11638.3555
7,14478.1123,11641.4746
6,14478.1123,11641.4746
5,14978.11,11641.4746
4,14978.11,11641.4746
3,14478.1123,11641.4746
2,14478.1123,11641.4746
1,14478.1123,11641.4746
7,14695.2012,11659.3037
6,14695.2012,11659.3037
5,15195.2,11659.3037
4,15195.2,11659.3037
3,14695.2012,11659.3037
2,14695.2012,11659.3037
1,14695.2012,11659.3037
7,14750.4492,11965.3711
6,14750.4492,11965.3711
5,15250.45,11965.3711
4,15250.45,11965.3711
3,14750.4492,11965.3711
2,14750.4492,11965.3711
1,14750.4492,11965.3711
7,14728.5039,11863.8857
6,14728.5039,11863.8857
5,15228.5,11863.8857
4,15228.5,11863.8857
3,14728.5039,11863.8857
2,14728.5039,11863.8857
1,14728.5039,11863.8857
7,14528.6572,11627.248
6,14528.6572,11627.248
5,15028.66,11627.248
4,15028.66,11627.248
3,14528.6572,11627.248
2,14528.6572,11627.248
1,14528.6572,11627.248
7,14401.0156,11607.8906
6,14401.0156,11607.8906
5,14901.02,11607.8906
4,14901.02,11607.8906
3,14401.0156,11607.8906
2,14401.0156,11607.8906
1,14401.0156,11607.8906
7,14180.9121,11434.9053
6,14180.9121,11434.9053
5,14680.91,11434.9053
4,14680.91,11434.9053
3,14180.9121,11434.9053
2,14180.9121,11434.9053
1,14180.9121,11434.9053
7,14088.0576,11248.3594
6,14088.0576,11248.3594
5,14588.06,11248.3594
4,14588.06,11248.3594
3,14088.0576,11248.3594
2,14088.0576,11248.3594
1,14088.0576,11248.3594
7,13937.4229,11141.6309
6,13937.4229,11141.6309
5,14437.42,11141.6309
4,14437.42,11141.6309
3,13937.4229,11141.6309
2,13937.4229,11141.6309
1,13937.4229,11141.6309
7,13914.3037,11151.0264
6,13914.3037,11151.0264
5,14414.3,11151.0264
4,14414.3,11151.0264
3,13914.3037,11151.0264
2,13914.3037,11151.0264
1,13914.3037,11151.0264
7,13965.8936,11095.6719
6,13965.8936,11095.6719
5,14465.89,11095.6719
4,14465.89,11095.6719
3,13965.8936,11095.6719
2,13965.8936,11095.6719
1,13965.8936,11095.6719
7,14261.6387,11510.9736
6,14261.6387,11510.9736
5,14761.64,11510.9736
4,14761.64,11510.9736
3,14261.6387,11510.9736
2,14261.6387,11510.9736
1,14261.6387,11510.9736
7,14360.4561,11676.1016
6,14360.4561,11676.1016
5,14860.46,11676.1016
4,14860.46,11676.1016
3,14360.4561,11676.1016
2,14360.4561,11676.1016
1,14360.4561,11676.1016
7,14494.4766,11845.1504
6,14494.4766,11845.1504
5,14994.48,11845.1504
4,14994.48,11845.1504
3,14494.4766,11845.1504
2,14494.4766,11845.1504
1,14494.4766,11845.1504
7,14672.5264,12010.5527
6,14672.5264,12010.5527
5,15172.53,12010.5527
4,15172.53,12010.5527
3,14672.5264,12010.5527
2,14672.5264,12010.5527
1,14672.5264,12010.5527
7,14879.1602,12271.4912
6,14879.1602,12271.4912
5,15379.16,12271.4912
4,15379.16,12271.4912
3,14879.1602,12271.4912
2,14879.1602,12271.4912
1,14879.1602,12271.4912
7,15175.4141,12689.9902
6,15175.4141,12689.9902
5,15675.41,12689.9902
4,15675.41,12689.9902
3,15175.4141,12689.9902
2,15175.4141,12689.9902
1,15175.4141,12689.9902
7,15763.7119,13104.7773
6,15763.7119,13104.7773
5,16263.71,13104.7773
4,16263.71,13104.7773
3,15763.7119,13104.7773
2,15763.7119,13104.7773
1,15763.7119,13104.7773
7,15996.582,13292.6514
6,15996.582,13292.6514
5,16496.58,13292.6514
4,16496.58,13292.6514
3,15996.582,13292.6514
2,15996.582,13292.6514
1,15996.582,13292.6514
7,15973.4121,13349.834
6,15973.4121,13349.834
5,16473.41,13349.834
4,16473.41,13349.834
3,15973.4121,13349.834
2,15973.4121,13349.834
1,15973.4121,13349.834
7,15701.7324,13039.6143
6,15701.7324,13039.6143
5,16201.73,13039.6143
4,16201.73,13039.6143
3,15701.7324,13039.6143
2,15701.7324,13039.6143
1,15701.7324,13039.6143
7,15445.748,12901.1563
6,15445.748,12901.1563
5,15945.75,12901.1563
4,15945.75,12901.1563
3,15445.748,12901.1563
2,15445.748,12901.1563
1,15445.748,12901.1563
7,15297.6318,12754.2744
6,15297.6318,12754.2744
5,15797.63,12754.2744
4,15797.63,12754.2744
3,15297.6318,12754.2744
2,15297.6318,12754.2744
1,15297.6318,12754.2744
7,15184.6025,12593.1826
6,15184.6025,12593.1826
5,15684.6,12593.1826
4,15684.6,12593.1826
3,15184.6025,12593.1826
2,15184.6025,12593.1826
1,15184.6025,12593.1826
7,15054.1006,12398.6777
6,15054.1006,12398.6777
5,15554.1,12398.6777
4,15554.1,12398.6777
3,15054.1006,12398.6777
2,15054.1006,12398.6777
1,15054.1006,12398.6777
7,14890.9551,12339.1367
6,14890.9551,12339.1367
5,15390.96,12339.1367
4,15390.96,12339.1367
3,14890.9551,12339.1367
2,14890.9551,12339.1367
1,14890.9551,12339.1367
7,14791.0762,12348.6172
6,14791.0762,12348.6172
5,15291.08,12348.6172
4,15291.08,12348.6172
3,14791.0762,12348.6172
2,14791.0762,12348.6172
1,14791.0762,12348.6172
7,14688.4609,12251.5811
6,14688.4609,12251.5811
5,15188.46,12251.5811
4,15188.46,12251.5811
3,14688.4609,12251.5811
2,14688.4609,12251.5811
1,14688.4609,12251.5811
7,14636.334,12141.0898
6,14636.334,12141.0898
5,15136.33,12141.0898
4,15136.33,12141.0898
3,14636.334,12141.0898
2,14636.334,12141.0898
1,14636.334,12141.0898
7,14542.2627,12139.5469
6,14542.2627,12139.5469
5,15042.26,12139.5469
4,15042.26,12139.5469
3,14542.2627,12139.5469
2,14542.2627,12139.5469
1,14542.2627,12139.5469
7,14545.5957,12112.6074
6,14545.5957,12112.6074
5,15045.6,12112.6074
4,15045.6,12112.6074
3,14545.5957,12112.6074
2,14545.5957,12112.6074
1,14545.5957,12112.6074
7,14369.7549,11931.458
6,14369.7549,11931.458
5,14869.75,11931.458
4,14869.75,11931.458
3,14369.7549,11931.458
2,14369.7549,11931.458
1,14369.7549,11931.458
7,14231.0713,11893.4541
6,14231.0713,11893.4541
5,14731.07,11893.4541
4,14731.07,11893.4541
3,14231.0713,11893.4541
2,14231.0713,11893.4541
1,14231.0713,11893.4541
7,14212.9424,11975.1152
6,14212.9424,11975.1152
5,14712.94,11975.1152
4,14712.94,11975.1152
3,14212.9424,11975.1152
2,14212.9424,11975.1152
1,14212.9424,11975.1152
7,14268.0078,11975.7051
6,14268.0078,11975.7051
5,14768.01,11975.7051
4,14768.01,11975.7051
3,14268.0078,11975.7051
2,14268.0078,11975.7051
1,14268.0078,11975.7051
7,14444.7578,12368.6973
6,14444.7578,12368.6973
5,14944.76,12368.6973
4,14944.76,12368.6973
3,14444.7578,12368.6973
2,14444.7578,12368.6973
1,14444.7578,12368.6973
7,14245.3125,12245.1396
6,14245.3125,12245.1396
5,14745.31,12245.1396
4,14745.31,12245.1396
3,14245.3125,12245.1396
2,14245.3125,12245.1396
1,14245.3125,12245.1396
7,14186.7227,12043.8867
6,14186.7227,12043.8867
5,14686.72,12043.8867
4,14686.72,12043.8867
3,14186.7227,12043.8867
2,14186.7227,12043.8867
1,14186.7227,12043.8867
7,13915.5879,11804.8232
6,13915.5879,11804.8232
5,14415.59,11804.8232
4,14415.59,11804.8232
3,13915.5879,11804.8232
2,13915.5879,11804.8232
1,13915.5879,11804.8232
7,13798.0645,11588.7686
6,13798.0645,11588.7686
5,14298.06,11588.7686
4,14298.06,11588.7686
3,13798.0645,11588.7686
2,13798.0645,11588.7686
1,13798.0645,11588.7686
7,13483.833,11386.9883
6,13483.833,11386.9883
5,13983.83,11386.9883
4,13983.83,11386.9883
3,13483.833,11386.9883
2,13483.833,11386.9883
1,13483.833,11386.9883
7,13268.8848,11046.1523
6,13268.8848,11046.1523
5,13768.88,11046.1523
4,13768.88,11046.1523
3,13268.8848,11046.1523
2,13268.8848,11046.1523
1,13268.8848,11046.1523
7,13170.2188,10872.6699
6,13170.2188,10872.6699
5,13670.22,10872.6699
4,13670.22,10872.6699
3,13170.2188,10872.6699
2,13170.2188,10872.6699
1,13170.2188,10872.6699
7,13052.5732,10877.6357
6,13052.5732,10877.6357
5,13552.57,10877.6357
4,13552.57,10877.6357
3,13052.5732,10877.6357
2,13052.5732,10877.6357
1,13052.5732,10877.6357
7,12892.0234,10684.3164
6,12892.0234,10684.3164
5,13392.02,10684.3164
4,13392.02,10684.3164
3,12892.0234,10684.3164
2,12892.0234,10684.3164
1,12892.0234,10684.3164
7,12591.751,10514.4844
6,12591.751,10514.4844
5,13091.75,10514.4844
4,13091.75,10514.4844
3,12591.751,10514.4844
2,12591.751,10514.4844
1,12591.751,10514.4844
7,12431.3633,10269.2705
6,12431.3633,10269.2705
5,12931.36,10269.2705
4,12931.36,10269.2705
3,12431.3633,10269.2705
2,12431.3633,10269.2705
1,12431.3633,10269.2705
7,14794.252,12274.6563
6,15294.25,12274.6563
5,15094.25,12274.6563
4,14794.252,12274.6563
3,14794.252,12274.6563
2,14794.252,12274.6563
1,14794.252,12274.6563
7,14959.3252,12403.7568
6,15459.33,12403.7568
5,15259.33,12403.7568
4,14959.3252,12403.7568
3,14959.3252,12403.7568
2,14959.3252,12403.7568
1,14959.3252,12403.7568
7,14999.4697,12487.9717
6,15499.47,12487.9717
5,15299.47,12487.9717
4,14999.4697,12487.9717
3,14999.4697,12487.9717
2,14999.4697,12487.9717
1,14999.4697,12487.9717
7,15201.5068,12515.6396
6,15701.51,12515.6396
5,15501.51,12515.6396
4,15201.5068,12515.6396
3,15201.5068,12515.6396
2,15201.5068,12515.6396
1,15201.5068,12515.6396
7,15214.5088,12525.582
6,15714.51,12525.582
5,15514.51,12525.582
4,15214.5088,12525.582
3,15214.5088,12525.582
2,15214.5088,12525.582
1,15214.5088,12525.582
7,15276.415,12529.4727
6,15776.42,12529.4727
5,15576.42,12529.4727
4,15276.415,12529.4727
3,15276.415,12529.4727
2,15276.415,12529.4727
1,15276.415,12529.4727
7,14964.9551,12241.3359
6,15464.96,12241.3359
5,15264.96,12241.3359
4,14964.9551,12241.3359
3,14964.9551,12241.3359
2,14964.9551,12241.3359
1,14964.9551,12241.3359
7,14744.5244,12128.3574
6,15244.52,12128.3574
5,15044.52,12128.3574
4,14744.5244,12128.3574
3,14744.5244,12128.3574
2,14744.5244,12128.3574
1,14744.5244,12128.3574
7,14538.4775,11925.8633
6,15038.48,11925.8633
5,14838.48,11925.8633
4,14538.4775,11925.8633
3,14538.4775,11925.8633
2,14538.4775,11925.8633
1,14538.4775,11925.8633
7,14408.4189,11911.7393
6,14908.42,11911.7393
5,14708.42,11911.7393
4,14408.4189,11911.7393
3,14408.4189,11911.7393
2,14408.4189,11911.7393
1,14408.4189,11911.7393
7,14315.5781,11772.3564
6,14815.58,11772.3564
5,14615.58,11772.3564
4,14315.5781,11772.3564
3,14315.5781,11772.3564
2,14315.5781,11772.3564
1,14315.5781,11772.3564
7,14245.5518,11694.6025
6,14745.55,11694.6025
5,14545.55,11694.6025
4,14245.5518,11694.6025
3,14245.5518,11694.6025
2,14245.5518,11694.6025
1,14245.5518,11694.6025
7,14274.3242,11642.5352
6,14774.32,11642.5352
5,14574.32,11642.5352
4,14274.3242,11642.5352
3,14274.3242,11642.5352
2,14274.3242,11642.5352
1,14274.3242,11642.5352
7,14305.2578,11758.6826
6,14805.26,11758.6826
5,14605.26,11758.6826
4,14305.2578,11758.6826
3,14305.2578,11758.6826
2,14305.2578,11758.6826
1,14305.2578,11758.6826
7,14403.8613,11806.7402
6,14903.86,11806.7402
5,14703.86,11806.7402
4,14403.8613,11806.7402
3,14403.8613,11806.7402
2,14403.8613,11806.7402
1,14403.8613,11806.7402
7,14322.2188,11825.2061
6,14822.22,11825.2061
5,14622.22,11825.2061
4,14322.2188,11825.2061
3,14322.2188,11825.2061
2,14322.2188,11825.2061
1,14322.2188,11825.2061
7,14273.3965,11876.8701
6,14773.4,11876.8701
5,14573.4,11876.8701
4,14273.3965,11876.8701
