间隔天数,预测值,实际值
2,2468.12,3752.7646
1,2479.31,3752.7646
7,722.11,3657.9807
6,722.11,3657.9807
5,1200.02,3657.9807
4,1147.41,3657.9807
3,1672.07,3657.9807
2,2386.36,3657.9807
1,2396.54,3657.9807
7,693.41,3541.8271
6,693.41,3541.8271
5,1151.58,3541.8271
4,1110.55,3541.8271
3,1607.78,3541.8271
2,2316.23,3541.8271
1,2306.08,3541.8271
7,668.74,3406.5557
6,668.74,3406.5557
5,1118.45,3406.5557
4,1084.5,3406.5557
3,1567,3406.5557
2,2264.9,3406.5557
1,2221.54,3406.5557
7,641.19,3256.125
6,641.19,3256.125
5,1073.37,3256.125
4,1040.75,3256.125
3,1505.12,3256.125
2,2175.95,3256.125
1,2125.2,3256.125
7,600.78,3054.9114
6,600.78,3054.9114
5,996.97,3054.9114
4,954.79,3054.9114
3,1392.85,3054.9114
2,1992.98,3054.9114
1,1999.34,3054.9114
7,570.76,2834.8762
6,570.76,2834.8762
5,952.38,2834.8762
4,903.07,2834.8762
3,1314.93,2834.8762
2,1717.1,2834.8762
1,1873.24,2834.8762
7,549.8,2577.3794
6,549.8,2577.3794
5,917.18,2577.3794
4,862.08,2577.3794
3,1250.63,2577.3794
2,1402.45,2577.3794
1,1760.73,2577.3794
7,517.85,2290.9419
6,517.85,2290.9419
5,863.61,2290.9419
4,805.63,2290.9419
3,1164.62,2290.9419
2,1072.3,2290.9419
1,1621.07,2290.9419
7,458.2,1988.8925
6,458.2,1988.8925
5,763.8,1988.8925
4,709.32,1988.8925
3,1023.1,1988.8925
2,749.94,1988.8925
1,1413.39,1988.8925
7,373.11,1655.1931
6,373.11,1655.1931
5,621.89,1655.1931
4,575.34,1655.1931
3,828.12,1655.1931
2,458.54,1655.1931
1,1135.82,1655.1931
7,284.04,1289.8688
6,284.04,1289.8688
5,473.52,1289.8688
4,435.02,1289.8688
3,623.42,1289.8688
2,221.37,1289.8688
1,843.3,1289.8688
7,202.95,856.2646
6,202.95,856.2646
5,338.18,856.2646
4,307.66,856.2646
3,438.32,856.2646
2,61.7,856.2646
1,580.6,856.2646
7,141.72,367.4331
6,141.72,367.4331
5,235.29,367.4331
4,212.65,367.4331
3,301.86,367.4331
2,2.67,367.4331
1,392.35,367.4331
7,83.86,158.9651
6,83.86,158.9651
5,137.21,158.9651
4,123.64,158.9651
3,176.46,158.9651
2,1.56,158.9651
1,225.53,158.9651
7,26.14,48.8885
6,26.14,48.8885
5,41.72,48.8885
4,37.37,48.8885
3,53.82,48.8885
2,0.45,48.8885
1,66.72,48.8885
7,0,7.2172
6,0,7.2172
5,0,7.2172
4,0,7.2172
3,0,7.2172
2,0,7.2172
1,0,7.2172
7,0,1.8026
6,0,1.8026
5,0,1.8026
4,0,1.8026
3,0,1.8026
2,0,1.8026
1,0,1.8026
7,0,0.3091
6,0,0.3091
5,0,0.3091
4,0,0.3091
3,0,0.3091
2,0,0.3091
1,0,0.3091
7,0,1.4535
6,0,1.4535
5,0,1.4535
4,0,1.4535
3,0,1.4535
2,0,1.4535
1,0,1.4535
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,1890.49,3288.3093
6,731.27,3288.3093
5,997.64,3288.3093
4,2321.99,3288.3093
3,2606.03,3288.3093
2,2556.08,3288.3093
1,2541.93,3288.3093
7,1949.28,3290.4768
6,753.24,3290.4768
5,1028.06,3290.4768
4,2392.08,3290.4768
3,2686.07,3290.4768
2,2637.69,3290.4768
1,2645.15,3290.4768
7,1970.92,3351.2522
6,759.83,3351.2522
5,1037.5,3351.2522
4,2413.58,3351.2522
3,2711.54,3351.2522
2,2659.02,3351.2522
1,2679.12,3351.2522
7,1971.68,3383.6416
6,758.16,3383.6416
5,1035.76,3383.6416
4,2409.41,3383.6416
3,2707.96,3383.6416
2,2643.47,3383.6416
1,2673.77,3383.6416
7,1979.63,3421.1235
6,758.45,3421.1235
5,1036.42,3421.1235
4,2410.79,3421.1235
3,2710.59,3421.1235
2,2631.48,3421.1235
1,2674.58,3421.1235
7,1987.1,3424.811
6,755.28,3424.811
5,1032.38,3424.811
4,2401.96,3424.811
3,2700.89,3424.811
2,2612.34,3424.811
1,2663.04,3424.811
7,1963.62,3412.6111
6,743.61,3412.6111
5,1016.7,3412.6111
4,2365.16,3412.6111
3,2660.67,3412.6111
2,2575.46,3412.6111
1,2621.02,3412.6111
7,1922.84,3389.9258
6,727.97,3389.9258
5,995.59,3389.9258
4,2315.04,3389.9258
3,2606.28,3389.9258
2,2534.66,3389.9258
1,2566.54,3389.9258
7,1886.07,3314.6194
6,713.75,3314.6194
5,977,3314.6194
4,2269.53,3314.6194
3,2556.74,3314.6194
2,2499.49,3314.6194
1,2517.95,3314.6194
7,1841.77,3248.9885
6,696.89,3248.9885
5,954.75,3248.9885
4,2215.93,3248.9885
3,2497.57,3248.9885
2,2452.92,3248.9885
1,2457.47,3248.9885
7,1779.59,3176.1411
6,673.33,3176.1411
5,922.94,3176.1411
4,2140.74,3176.1411
3,2414.22,3176.1411
2,2378.08,3176.1411
1,2367.4,3176.1411
7,1707.91,3053.2695
6,646.68,3053.2695
5,893.46,3053.2695
4,2056.37,3053.2695
3,2320.47,3053.2695
2,2312.28,3053.2695
1,2268.02,3053.2695
7,1644.78,2938.4929
6,628.95,2938.4929
5,872.8,2938.4929
4,2003.79,2938.4929
3,2231.06,2938.4929
2,2265.87,2938.4929
1,2176.39,2938.4929
7,1576.38,2605.7153
6,603.68,2605.7153
5,837.9,2605.7153
4,1924.02,2605.7153
3,2133.24,2605.7153
2,2180.76,2605.7153
1,2069.34,2605.7153
7,1478.52,2363.3411
6,560.16,2363.3411
5,768.88,2363.3411
4,1781.22,2363.3411
3,2013.09,2363.3411
2,1998.93,2363.3411
1,1923.81,2363.3411
7,1406.29,2090.9028
6,534.71,2090.9028
5,727.72,2090.9028
4,1684.1,2090.9028
3,1901.64,2090.9028
2,1722.19,2090.9028
1,1763.72,2090.9028
7,1356.39,1744.2794
6,514.62,1744.2794
5,695.14,1744.2794
4,1605.29,1744.2794
3,1805.95,1744.2794
2,1406.61,1744.2794
1,1611.98,1744.2794
7,1278.94,1268.5505
6,484.3,1268.5505
5,649.92,1268.5505
4,1497.65,1268.5505
3,1678.77,1268.5505
2,1075.46,1268.5505
1,1443.65,1268.5505
7,1131.9,1003.744
6,428.3,1003.744
5,572.5,1003.744
4,1316.75,1003.744
3,1472.82,1003.744
2,752.15,1003.744
1,1233.77,1003.744
7,921.33,807.5418
6,348.78,807.5418
5,464.83,807.5418
4,1065.5,807.5418
3,1190,807.5418
2,459.82,807.5418
1,969.18,807.5418
7,700.96,538.759
6,265.63,538.759
5,351.99,538.759
4,801.71,538.759
3,892.79,538.759
2,221.98,538.759
1,687.45,538.759
7,500.4,307.8815
6,189.76,307.8815
5,249.63,307.8815
4,563.21,307.8815
3,624.41,307.8815
2,61.78,307.8815
1,439.99,307.8815
7,349.37,171.4119
6,132.19,171.4119
5,173.21,171.4119
4,387.88,171.4119
3,428.34,171.4119
2,2.59,171.4119
1,278.18,171.4119
7,206.96,80.3685
6,77.53,80.3685
5,101.7,80.3685
4,227.51,80.3685
3,250.38,80.3685
2,1.45,80.3685
1,152.97,80.3685
7,64.65,11.8191
6,23.83,11.8191
5,31.32,11.8191
4,69.87,11.8191
3,76.4,11.8191
2,0.42,11.8191
1,41.39,11.8191
7,0,1.2981
6,0,1.2981
5,0,1.2981
4,0,1.2981
3,0,1.2981
2,0,1.2981
1,0,1.2981
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,961.06,258.9269
6,868.73,258.9269
5,996.28,258.9269
4,2516.64,258.9269
3,2675.03,258.9269
2,2117.02,258.9269
1,1702.32,258.9269
7,989.89,300.3685
6,895.28,300.3685
5,1026.56,300.3685
4,2594.15,300.3685
3,2761.98,300.3685
2,2203.24,300.3685
1,1789.38,300.3685
7,998.5,319.9762
6,903.54,319.9762
5,1035.93,319.9762
4,2618.91,319.9762
3,2786.87,319.9762
2,2198.6,319.9762
1,1819.08,319.9762
7,996.3,363.7308
6,902.06,363.7308
5,1034.2,363.7308
4,2615.61,363.7308
3,2779.98,363.7308
2,2135.34,363.7308
1,1815.94,363.7308
7,996.51,376.5805
6,902.65,376.5805
5,1034.89,376.5805
4,2618.23,376.5805
3,2782.35,376.5805
2,2075.5,376.5805
1,1817.77,376.5805
7,992.26,449.1702
6,899.22,449.1702
5,1031.2,449.1702
4,2609.04,449.1702
3,2772.77,449.1702
2,2008.91,449.1702
1,1809.72,449.1702
7,976.88,526.0123
6,885.59,526.0123
5,1015.49,526.0123
4,2570.42,526.0123
3,2732.55,526.0123
2,1925.55,526.0123
1,1776.96,526.0123
7,956.38,454.0762
6,867.27,454.0762
5,994.11,454.0762
4,2518.11,454.0762
3,2678.52,454.0762
2,1835.83,454.0762
1,1742.74,454.0762
7,937.71,440.4128
6,851.12,440.4128
5,974.68,440.4128
4,2470.52,440.4128
3,2629.53,440.4128
2,1749.63,440.4128
1,1718.9,440.4128
7,915.52,446.7942
6,831.79,446.7942
5,951.83,446.7942
4,2413.55,446.7942
3,2570.4,446.7942
2,1656.33,446.7942
1,1674.25,446.7942
7,884.56,489.7882
6,804.14,489.7882
5,919.67,489.7882
4,2333.3,489.7882
3,2485.95,489.7882
2,1545.18,489.7882
1,1577.09,489.7882
7,849.29,387.858
6,778.46,387.858
5,883.97,387.858
4,2243.16,387.858
3,2393.52,387.858
2,1422.98,387.858
1,1432.27,387.858
7,826.09,350.6099
6,760.61,350.6099
5,861.89,350.6099
4,2157.22,350.6099
3,2334.28,350.6099
2,1301.73,350.6099
1,1279.99,350.6099
7,792.95,368.671
6,730.28,368.671
5,827.83,368.671
4,2063.14,368.671
3,2245.62,368.671
2,1178.59,368.671
1,1142.54,368.671
7,735.97,320.6754
6,670.14,320.6754
5,765.88,320.6754
4,1947.25,320.6754
3,2077.2,320.6754
2,1050.71,320.6754
1,1042.16,320.6754
7,703.08,302.5092
6,634.43,302.5092
5,723.61,302.5092
4,1839.71,302.5092
3,1956.16,302.5092
2,905.36,302.5092
1,977.77,302.5092
7,677.22,273.6139
6,606.16,273.6139
5,689.05,273.6139
4,1747.32,273.6139
3,1850.61,273.6139
2,739.62,273.6139
1,920.25,273.6139
7,637.75,254.016
6,566.83,254.016
5,642.33,254.016
4,1624.52,254.016
3,1714.11,254.016
2,565.7,254.016
1,849.11,254.016
7,564.24,195.3379
6,499.5,195.3379
5,564.52,195.3379
4,1425.69,195.3379
3,1500.36,195.3379
2,395.84,195.3379
1,744.4,195.3379
7,459.6,156.4602
6,405.64,156.4602
5,456.87,156.4602
4,1152.57,156.4602
3,1210.06,156.4602
2,242.32,156.4602
1,611.37,156.4602
7,350.18,118.7553
6,307.39,118.7553
5,343.84,118.7553
4,865.59,118.7553
3,904.76,118.7553
2,117.34,118.7553
1,475.13,118.7553
7,250.36,73.9676
6,218.14,73.9676
5,241.64,73.9676
4,606.45,73.9676
3,629.42,73.9676
2,33.12,73.9676
1,345.28,73.9676
7,174.75,35.1125
6,151.57,35.1125
5,166.5,35.1125
4,417.04,35.1125
3,428.93,35.1125
2,1.86,35.1125
1,231.38,35.1125
7,102.91,16.982
6,89.23,16.982
5,97.84,16.982
4,244.99,16.982
3,247.51,16.982
2,1.02,16.982
1,103.82,16.982
7,31.82,2.6636
6,27.58,2.6636
5,30.12,2.6636
4,75.39,2.6636
3,73.83,2.6636
2,0.27,2.6636
1,14.49,2.6636
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,1014.86,382.4388
6,1031.31,382.4388
5,1024.84,382.4388
4,2566.96,382.4388
3,833.82,382.4388
2,330.87,382.4388
1,275.07,382.4388
7,1045.8,385.7593
6,1062.52,385.7593
5,1056.39,385.7593
4,2650.32,385.7593
3,861.31,385.7593
2,343.07,385.7593
1,288.89,385.7593
7,1055.36,408.4672
6,1072.07,408.4672
5,1066.43,408.4672
4,2673.88,408.4672
3,870.16,408.4672
2,365.9,408.4672
1,304.76,408.4672
7,1053.62,419.2215
6,1070.17,419.2215
5,1065.07,419.2215
4,2666.99,419.2215
3,869.13,419.2215
2,400.8,419.2215
1,325.4,419.2215
7,1054.27,425.2658
6,1070.78,425.2658
5,1066.13,425.2658
4,2669.07,425.2658
3,870.15,425.2658
2,438.57,425.2658
1,348.28,425.2658
7,1050.17,400.4849
6,1066.79,400.4849
5,1062.35,400.4849
4,2659.74,400.4849
3,867.34,400.4849
2,470.44,400.4849
1,366.68,400.4849
7,1034.21,439.7037
6,1050.45,439.7037
5,1046.55,439.7037
4,2620.99,439.7037
3,854.36,439.7037
2,487.35,439.7037
1,373.8,439.7037
7,1012.77,481.7388
6,1028.2,481.7388
5,1025.23,481.7388
4,2568.84,481.7388
3,837.25,481.7388
2,491.98,481.7388
1,370.24,481.7388
7,993.82,553.352
6,1008.08,553.352
5,1005.84,553.352
4,2521.63,553.352
3,821.92,553.352
2,495.33,553.352
1,364.84,553.352
7,971.22,591.9453
6,984.3,591.9453
5,982.56,591.9453
4,2464.7,591.9453
3,804.12,591.9453
2,501.24,591.9453
1,363.16,591.9453
7,938.82,636.381
6,951.01,636.381
5,949.8,636.381
4,2383.39,636.381
3,778.87,636.381
2,513.13,636.381
1,370.51,636.381
7,908.84,653.7607
6,913.98,653.7607
5,913.05,653.7607
4,2294.48,653.7607
3,750.65,653.7607
2,545.87,653.7607
1,392.25,653.7607
7,887.86,569.967
6,890.97,569.967
5,878.01,569.967
4,2238.12,569.967
3,726.17,569.967
2,589.59,569.967
1,419.25,569.967
7,852.34,523.2485
6,855.68,523.2485
5,839.58,523.2485
4,2152.79,523.2485
3,695.86,523.2485
2,611.27,523.2485
1,435.64,523.2485
7,782.14,434.6516
6,791.66,434.6516
5,792.33,434.6516
4,1990.32,434.6516
3,651.01,434.6516
2,577.89,434.6516
1,425.78,434.6516
7,740.26,361.8369
6,747.7,361.8369
5,748.28,361.8369
4,1875.04,361.8369
3,607.84,361.8369
2,498.1,361.8369
1,398.15,361.8369
7,707.14,314.6992
6,711.68,314.6992
5,710.41,314.6992
4,1774.71,314.6992
3,571.47,314.6992
2,407.24,314.6992
1,371.04,314.6992
7,661.18,284.2976
6,663.15,284.2976
5,660.2,284.2976
4,1644.53,284.2976
3,526.32,284.2976
2,311.93,284.2976
1,342.93,284.2976
7,582.43,248.3259
6,582.63,248.3259
5,579.21,248.3259
4,1439.56,248.3259
3,459.3,248.3259
2,218.88,248.3259
1,312.38,248.3259
7,472.89,207.7423
6,471.31,207.7423
5,468.12,207.7423
4,1160.91,207.7423
3,370.27,207.7423
2,134.66,207.7423
1,289.54,207.7423
7,358.11,141.0266
6,354.44,141.0266
5,351.36,141.0266
4,868,141.0266
3,276.75,141.0266
2,66.02,141.0266
1,272.98,141.0266
7,253.95,88.3585
6,248.81,88.3585
5,245.98,88.3585
4,603.69,88.3585
3,192.15,88.3585
2,19.58,88.3585
1,243.82,88.3585
7,176.22,50.1963
6,171.31,50.1963
5,168.77,50.1963
4,411.02,50.1963
3,129.99,50.1963
2,2.03,50.1963
1,183.16,50.1963
7,103.49,17.5642
6,100.49,17.5642
5,98.52,17.5642
4,236.5,17.5642
3,72.91,17.5642
2,0.91,17.5642
1,80.27,17.5642
7,31.87,2.0438
6,30.87,2.0438
5,30,2.0438
4,70.33,2.0438
3,20.54,2.0438
2,0.12,2.0438
1,9.85,2.0438
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,0,0.0
6,0,0.0
5,0,0.0
4,0,0.0
3,0,0.0
2,0,0.0
1,0,0.0
7,953.4,2119.8081
6,1020.46,2119.8081
5,947.81,2119.8081
4,1227.4,2119.8081
3,998.35,2119.8081
2,2357.93,2119.8081
1,2581.29,2119.8081
7,982.21,2359.2625
6,1051.89,2359.2625
5,978.53,2359.2625
4,1266.67,2359.2625
3,1030.66,2359.2625
2,2432.4,2359.2625
1,2665.1,2359.2625
7,991.11,2595.3718
6,1061.87,2595.3718
5,987.21,2595.3718
4,1281.22,2595.3718
3,1041.22,2595.3718
2,2431.9,2595.3718
1,2691.22,2595.3718
7,989.43,2820.4607
