预测时的日期,日期,时间,风电预测,光伏预测,火电计划,水电计划,供电预测,,,
20230928,20230929,0:00,4216.16,0,1134,80,,,,
20230928,20230929,0:00,3027.88,0,1115,80,,,,
20230928,20230929,0:15,4156.39,0,1134,80,,,,
20230928,20230929,0:15,2980.12,0,1115,80,,,,
20230928,20230929,0:30,4080.38,0,1134,80,,,,
20230928,20230929,0:30,2932.25,0,1115,80,,,,
20230928,20230929,0:45,3996.3,0,1134,80,,,,
20230928,20230929,0:45,2884.68,0,1115,80,,,,
20230928,20230929,1:00,2837.89,0,1115,80,,,,
20230928,20230929,1:00,3912.49,0,1134,80,,,,
20230928,20230929,1:15,2791.65,0,1115,80,,,,
20230928,20230929,1:15,3834.86,0,1134,80,,,,
20230928,20230929,1:30,2745.51,0,1115,80,,,,
20230928,20230929,1:30,3761.36,0,1134,80,,,,
20230928,20230929,1:45,3687.28,0,1134,80,,,,
20230928,20230929,1:45,2699.31,0,1115,80,,,,
20230928,20230929,2:00,2652.9,0,1115,80,,,,
20230928,20230929,2:00,3608.3,0,1134,80,,,,
20230928,20230929,2:15,3521.64,0,1134,80,,,,
20230928,20230929,2:30,3430.59,0,1134,80,,,,
20230928,20230929,2:45,3340.2,0,1134,80,,,,
20230928,20230929,3:00,3255.33,0,1134,80,,,,
20230928,20230929,3:15,3179.93,0,1134,80,,,,
20230928,20230929,7:15,1876.2,491.2,1115,80,,,,
20230928,20230929,7:30,1731.23,568.87,1115,80,,,,
20230928,20230929,7:45,1614.52,656.18,1115,80,,,,
20230928,20230929,8:00,1568.38,752.66,1115,80,,,,
20230928,20230929,8:15,1564.12,830.9,1115,80,,,,
20230928,20230929,8:30,1917.21,915.16,1134,80,,,,
20230928,20230929,8:30,1554.67,863.34,1115,80,,,,
20230928,20230929,8:45,1958.53,888.89,1134,80,,,,
20230928,20230929,8:45,1555.62,861.05,1115,80,,,,
20230928,20230929,9:00,2014.82,889.15,1134,80,,,,
20230928,20230929,9:00,1581.76,857.05,1115,80,,,,
20230928,20230929,9:15,2069.03,882.52,1134,80,,,,
20230928,20230929,9:15,1615.09,856.57,1115,80,,,,
20230928,20230929,9:30,2125.38,917.67,1134,80,,,,
20230928,20230929,9:30,1641.3,865.02,1115,80,,,,
20230928,20230929,9:45,1681.88,893.85,1115,80,,,,
20230928,20230929,9:45,2195.19,972.41,1134,80,,,,
20230928,20230929,10:00,1758.28,932.19,1115,80,,,,
20230928,20230929,10:00,2289.67,1008.67,1134,80,,,,
20230928,20230929,10:15,1859.18,951.56,1115,80,,,,
20230928,20230929,10:15,2417.42,1023.25,1134,80,,,,
20230928,20230929,10:30,1959.16,923.55,1115,80,,,,
20230928,20230929,10:30,2567.68,970.92,1134,80,,,,
20230928,20230929,10:45,2060.66,846.08,1115,80,,,,
20230928,20230929,10:45,2727.72,918.3,1134,80,,,,
20230928,20230929,11:00,2885.97,833.66,1134,80,,,,
20230928,20230929,11:00,2165.89,757.65,1115,80,,,,
20230928,20230929,11:15,2284.88,691.05,1115,80,,,,
20230928,20230929,11:15,3032.11,752.75,1134,80,,,,
20230928,20230929,11:30,3161.78,689.27,1134,80,,,,
20230928,20230929,11:30,2411.34,678.85,1115,80,,,,
20230928,20230929,11:45,2522.87,714.56,1115,80,,,,
20230928,20230929,11:45,3272.98,705.11,1134,80,,,,
20230928,20230929,12:00,2597.25,756.78,1115,80,,,,
20230928,20230929,12:00,3363.78,727.99,1134,80,,,,
20230928,20230929,12:15,3432.22,752.09,1134,80,,,,
20230928,20230929,12:30,3477.33,728.23,1134,80,,,,
20230928,20230929,12:45,3498.09,713.58,1134,80,,,,
20230928,20230929,13:00,3493.44,698,1141,80,,,,
20230928,20230929,13:15,3461.93,685.27,1141,80,,,,
20230928,20230929,17:15,1355.21,21.87,1121,80,,,,
20230928,20230929,17:30,1374.86,0.05,1121,80,,,,
20230928,20230929,17:45,1384.63,0.01,1121,80,,,,
20230928,20230929,18:00,1367.18,0.01,1121,80,,,,
20230928,20230929,18:15,1332.12,0,1121,80,,,,
20230928,20230929,18:30,1296.58,0,1121,80,,,,
20230928,20230929,18:30,1775.08,0,1141,80,,,,
20230928,20230929,18:45,1264.9,0,1121,80,,,,
20230928,20230929,18:45,1739.55,0,1141,80,,,,
20230928,20230929,19:00,1692.05,0.01,1141,80,,,,
20230928,20230929,19:00,1230.3,0,1121,80,,,,
20230928,20230929,19:15,1627.73,0,1141,80,,,,
20230928,20230929,19:15,1201.74,0,1121,80,,,,
20230928,20230929,19:30,1553.82,0,1141,80,,,,
20230928,20230929,19:30,1174.23,0,1121,80,,,,
20230928,20230929,19:45,1144.78,0,1121,80,,,,
20230928,20230929,19:45,1480.35,0,1141,80,,,,
20230928,20230929,20:00,1417.54,0,1141,80,,,,
20230928,20230929,20:00,1110.59,0,1121,80,,,,
20230928,20230929,20:15,1375.19,0,1141,80,,,,
20230928,20230929,20:15,1064.99,0,1121,80,,,,
20230928,20230929,20:30,1349.73,0,1141,80,,,,
20230928,20230929,20:30,1016.2,0,1121,80,,,,
20230928,20230929,20:45,976.94,0,1121,80,,,,
20230928,20230929,20:45,1339.37,0,1141,80,,,,
20230928,20230929,21:00,1340.32,0,1141,80,,,,
20230928,20230929,21:00,960.67,0,1121,80,,,,
20230928,20230929,21:15,1354.52,0,1141,80,,,,
20230928,20230929,21:15,969.96,0,1121,80,,,,
20230928,20230929,21:30,979.65,0,1121,80,,,,
20230928,20230929,21:30,1376.51,0,1141,80,,,,
20230928,20230929,21:45,1403.61,0,1141,80,,,,
20230928,20230929,21:45,989.73,0,1121,80,,,,
20230928,20230929,22:00,999.73,0,1121,80,,,,
20230928,20230929,22:00,1433.22,0,1141,80,,,,
20230928,20230929,22:15,1464.88,0,1141,80,,,,
20230928,20230929,22:30,1499.52,0,1141,80,,,,
20230928,20230929,22:45,1539.77,0,1141,80,,,,
20230928,20230929,23:00,1587.35,0,1141,80,,,,
20230928,20230929,23:15,1644.12,0,1141,80,,,,
20230928,20230930,3:15,1579.93,0,1121,80,,,,
20230928,20230930,3:30,1605.6,0,1121,80,,,,
20230928,20230930,3:45,1629.12,0,1121,80,,,,
20230928,20230930,4:00,1647.12,0,1121,80,,,,
20230928,20230930,4:15,1668.26,0,1121,80,,,,
20230928,20230930,4:30,1692.49,0,1121,80,,,,
20230928,20230930,4:30,2471.55,0,1141,80,,,,
20230928,20230930,4:45,2494.94,0,1141,80,,,,
20230928,20230930,4:45,1711.22,0,1121,80,,,,
20230928,20230930,5:00,2500.77,0.05,1141,80,,,,
20230928,20230930,5:00,1713.2,0,1121,80,,,,
20230928,20230930,5:15,2486.51,0.05,1141,80,,,,
20230928,20230930,5:15,1703.78,0,1121,80,,,,
20230928,20230930,5:30,1691.1,21.08,1121,80,,,,
20230928,20230930,5:30,2461.89,0.56,1141,80,,,,
20230928,20230930,5:45,1686.07,95.42,1121,80,,,,
20230928,20230930,5:45,2440.32,8.98,1141,80,,,,
20230928,20230930,6:00,1694.57,184.41,1121,80,,,,
20230928,20230930,6:00,2435.34,46.81,1141,80,,,,
20230928,20230930,6:15,1737.09,289.2,1121,80,,,,
20230928,20230930,6:15,2456.41,139.79,1141,80,,,,
20230928,20230930,6:30,2481.92,277.4,1141,80,,,,
20230928,20230930,6:30,1794.18,439.23,1121,80,,,,
20230928,20230930,6:45,1822.2,620.54,1121,80,,,,
20230928,20230930,6:45,2488.6,391.13,1141,80,,,,
20230928,20230930,7:00,2450.35,542.68,1141,80,,,,
20230928,20230930,7:00,1777.91,800.88,1121,80,,,,
20230928,20230930,7:15,1666.82,983.02,1121,80,,,,
20230928,20230930,7:15,2351.81,689.56,1141,80,,,,
20230928,20230930,7:30,1544.96,1169.46,1121,80,,,,
20230928,20230930,7:30,2214.94,841.69,1141,80,,,,
20230928,20230930,7:45,1444.95,1367.61,1121,80,,,,
20230928,20230930,7:45,2071.75,991.1,1141,80,,,,
20230928,20230930,8:00,1953.9,1189.39,1141,80,,,,
20230928,20230930,8:00,1397.94,1571.54,1121,80,,,,
20230928,20230930,8:15,1885.71,1347.83,1141,80,,,,
20230928,20230930,8:30,1860.16,1424.64,1141,80,,,,
20230928,20230930,8:45,1863.35,1542.92,1141,80,,,,
20230928,20230930,9:00,1880.48,1661.55,1141,80,,,,
20230928,20230930,9:15,1900.14,1756.12,1141,80,,,,
20230928,20230930,13:15,1548.65,2504.88,1121,80,,,,
20230928,20230930,13:30,1601.78,2367.39,1121,80,,,,
20230928,20230930,13:45,1647.15,2235.6,1121,80,,,,
20230928,20230930,14:00,1672.95,2107.22,1132,80,,,,
20230928,20230930,14:15,1698.39,1972.08,1132,80,,,,
20230928,20230930,14:30,2441.31,1638.92,1141,80,,,,
20230928,20230930,14:30,1732.75,1819.74,1132,80,,,,
20230928,20230930,14:45,2444.47,1496.23,1141,80,,,,
20230928,20230930,14:45,1749.3,1653.28,1132,80,,,,
20230928,20230930,15:00,2417.99,1328.35,1141,80,,,,
20230928,20230930,15:00,1721.32,1485.35,1132,80,,,,
20230928,20230930,15:15,2358.82,1146.01,1141,80,,,,
20230928,20230930,15:15,1653.33,1320.34,1132,80,,,,
20230928,20230930,15:30,2278.79,957.66,1141,80,,,,
20230928,20230930,15:30,1579.41,1162.61,1132,80,,,,
20230928,20230930,15:45,1517.32,1007.81,1132,80,,,,
20230928,20230930,15:45,2193.97,773.79,1141,80,,,,
20230928,20230930,16:00,1484.98,851.74,1132,80,,,,
20230928,20230930,16:00,2120.09,587.49,1141,80,,,,
20230928,20230930,16:15,1474.44,698.34,1132,80,,,,
20230928,20230930,16:15,2069.57,424.88,1141,80,,,,
20230928,20230930,16:30,1464.47,551.52,1132,80,,,,
20230928,20230930,16:30,2040.28,278.4,1141,80,,,,
20230928,20230930,16:45,1453.28,382.07,1132,80,,,,
20230928,20230930,16:45,2026.97,160.41,1141,80,,,,
20230928,20230930,17:00,1439.12,197.14,1132,80,,,,
20230928,20230930,17:00,2024.07,46.79,1141,80,,,,
20230928,20230930,17:15,2026.87,8.36,1141,80,,,,
20230928,20230930,17:15,1421.25,54.94,1132,80,,,,
20230928,20230930,17:30,2032.32,1.37,1141,80,,,,
20230928,20230930,17:30,1402.21,0.08,1132,80,,,,
20230928,20230930,17:45,2038.21,0.15,1141,80,,,,
20230928,20230930,17:45,1385.39,0.03,1132,80,,,,
20230928,20230930,18:00,1374.21,0.01,1132,80,,,,
20230928,20230930,18:00,2042.28,0.14,1141,80,,,,
20230928,20230930,18:15,2042.38,0.04,1141,80,,,,
20230928,20230930,18:30,2036.34,0,1141,80,,,,
20230928,20230930,18:45,2021.91,0,1141,80,,,,
20230928,20230930,19:00,1997.02,0.01,1141,80,,,,
20230928,20230930,19:15,1964.21,0,1141,80,,,,
20230928,20230930,23:15,1525.85,0,1074,80,,,,
20230928,20230930,23:30,1541.04,0,1074,80,,,,
20230928,20230930,23:45,1560.82,0,1074,80,,,,
20230928,20231001,0:00,1592.07,0,1086,80,,,,
20230928,20231001,0:15,1632.73,0,1086,80,,,,
20230928,20231001,0:30,1674.29,0,1086,80,,,,
20230928,20231001,0:30,2424.79,0,1083,80,,,,
20230928,20231001,0:45,1714.13,0,1086,80,,,,
20230928,20231001,0:45,2444.12,0,1083,80,,,,
20230928,20231001,1:00,1749.36,0,1086,80,,,,
20230928,20231001,1:00,2466.66,0,1083,80,,,,
20230928,20231001,1:15,1784.65,0,1086,80,,,,
20230928,20231001,1:15,2494.29,0,1083,80,,,,
20230928,20231001,1:30,1821.8,0,1086,80,,,,
20230928,20231001,1:30,2524.82,0,1083,80,,,,
20230928,20231001,1:45,2555.05,0,1083,80,,,,
20230928,20231001,1:45,1855.03,0,1086,80,,,,
20230928,20231001,2:00,2581.66,0,1083,80,,,,
20230928,20231001,2:00,1878.67,0,1086,80,,,,
20230928,20231001,2:15,1894.28,0,1086,80,,,,
20230928,20231001,2:15,2602.52,0,1083,80,,,,
20230928,20231001,2:30,1908.98,0,1086,80,,,,
20230928,20231001,2:30,2619.68,0,1083,80,,,,
20230928,20231001,2:45,1925.42,0,1086,80,,,,
20230928,20231001,2:45,2636.47,0,1083,80,,,,
20230928,20231001,3:00,2656.05,0,1083,80,,,,
20230928,20231001,3:00,1945.77,0,1086,80,,,,
20230928,20231001,3:15,1972.09,0,1086,80,,,,
20230928,20231001,3:15,2680.51,0,1083,80,,,,
20230928,20231001,3:30,2000.52,0,1086,80,,,,
20230928,20231001,3:30,2707.92,0,1083,80,,,,
20230928,20231001,3:45,2734.92,0,1083,80,,,,
20230928,20231001,3:45,2024.72,0,1086,80,,,,
20230928,20231001,4:00,2041.22,0,1086,80,,,,
20230928,20231001,4:00,2758.52,0,1083,80,,,,
20230928,20231001,4:15,2776.21,0,1083,80,,,,
20230928,20231001,4:30,2788.29,0,1083,80,,,,
20230928,20231001,4:45,2795.7,0,1083,80,,,,
20230928,20231001,5:00,2799.28,0.06,1083,80,,,,
20230928,20231001,5:15,2799.88,0.06,1083,80,,,,
20230928,20231001,9:15,1234.89,2505.17,1086,80,,,,
20230928,20231001,9:30,1232.94,2624.33,1086,80,,,,
20230928,20231001,9:45,1235,2713.5,1086,80,,,,
20230928,20231001,10:00,1246.98,2808.47,1086,80,,,,
20230928,20231001,10:15,1264.6,2891.76,1086,80,,,,
20230928,20231001,10:30,1281.34,2946.17,1086,80,,,,
20230928,20231001,10:30,1859.64,2641.8,1083,80,,,,
20230928,20231001,10:45,1299.9,2994.47,1086,80,,,,
20230928,20231001,10:45,1899.66,2659.17,1083,80,,,,
20230928,20231001,11:00,1322.81,3052.17,1086,80,,,,
20230928,20231001,11:00,1941.11,2666.06,1083,80,,,,
20230928,20231001,11:15,1337.94,3091,1086,80,,,,
20230928,20231001,11:15,1982.25,2671.65,1083,80,,,,
20230928,20231001,11:30,1345.02,3082.7,1086,80,,,,
20230928,20231001,11:30,2028.09,2671.25,1083,80,,,,
20230928,20231001,11:45,2086,2665.48,1083,80,,,,
20230928,20231001,11:45,1368.31,3053.11,1086,80,,,,
20230928,20231001,12:00,2162.88,2642.45,1083,80,,,,
20230928,20231001,12:00,1432.38,3031.28,1086,80,,,,
20230928,20231001,12:15,1534.66,2993.86,1086,80,,,,
20230928,20231001,12:15,2262.43,2620.47,1083,80,,,,
20230928,20231001,12:30,1643.27,2917.37,1086,80,,,,
20230928,20231001,12:30,2374.89,2603.63,1083,80,,,,
20230928,20231001,12:45,1739.08,2811.51,1086,80,,,,
20230928,20231001,12:45,2487.25,2574.82,1083,80,,,,
20230928,20231001,13:00,2586.38,2516.03,1122,80,,,,
20230928,20231001,13:00,1803.02,2704.34,1125,80,,,,
20230928,20231001,13:15,1861.42,2599.85,1125,80,,,,
20230928,20231001,13:15,2661.45,2443.33,1122,80,,,,
20230928,20231001,13:30,1931.01,2502.07,1125,80,,,,
20230928,20231001,13:30,2710.82,2346.89,1122,80,,,,
20230928,20231001,13:45,2735.15,2207.52,1122,80,,,,
20230928,20231001,13:45,1978.25,2423.13,1125,80,,,,
20230928,20231001,14:00,1969.29,2364.45,1125,80,,,,
20230928,20231001,14:00,2735.22,2065.61,1122,80,,,,
20230928,20231001,14:15,2712,1910.4,1122,80,,,,
20230928,20231001,14:30,2669.34,1744.78,1122,80,,,,
20230928,20231001,14:45,2610.62,1593.43,1122,80,,,,
20230928,20231001,15:00,2538.65,1395.97,1122,80,,,,
20230928,20231001,15:15,2456.54,1204.14,1122,80,,,,
20230928,20231001,19:15,1635.74,0,1125,80,,,,
20230928,20231001,19:30,1656.69,0,1125,80,,,,
20230928,20231001,19:45,1675.27,0,1125,80,,,,
20230928,20231001,20:00,1690.58,0,1125,80,,,,
20230928,20231001,20:15,1703.28,0,1125,80,,,,
20230928,20231001,20:30,1714.16,0,1125,80,,,,
20230928,20231001,20:30,2347.01,0,1122,80,,,,
20230928,20231001,20:45,1723.91,0,1125,80,,,,
20230928,20231001,20:45,2385.86,0,1122,80,,,,
20230928,20231001,21:00,2421.51,0,1122,80,,,,
20230928,20231001,21:00,1733.14,0,1125,80,,,,
20230928,20231001,21:15,1742.39,0,1125,80,,,,
20230928,20231001,21:15,2454.59,0,1122,80,,,,
20230928,20231001,21:30,2485.62,0,1122,80,,,,
20230928,20231001,21:30,1752.18,0,1125,80,,,,
20230928,20231001,21:45,2515.06,0.06,1122,80,,,,
20230928,20231001,21:45,1763.18,0,1125,80,,,,
20230928,20231001,22:00,1776.54,0,1125,80,,,,
20230928,20231001,22:00,2543.31,0.06,1122,80,,,,
20230928,20231001,22:15,2570.99,0.06,1122,80,,,,
20230928,20231001,22:15,1791.84,0,1125,80,,,,
20230928,20231001,22:30,1809.21,0,1125,80,,,,
20230928,20231001,22:30,2598.57,0.06,1122,80,,,,
20230928,20231001,22:45,2626.46,0.06,1122,80,,,,
20230928,20231001,22:45,1829.35,0,1125,80,,,,
20230928,20231001,23:00,1854.15,0,1125,80,,,,
20230928,20231001,23:00,2655.27,0.06,1122,80,,,,
20230928,20231001,23:15,2685.35,0.06,1122,80,,,,
20230928,20231001,23:15,1882.63,0,1125,80,,,,
20230928,20231001,23:30,1913.13,0,1125,80,,,,
20230928,20231001,23:30,2716.65,0.06,1122,80,,,,
20230928,20231001,23:45,1945.08,0,1125,80,,,,
20230928,20231001,23:45,2749.1,0.06,1122,80,,,,
20230928,20231002,0:00,1977.62,0,1125,80,,,,
20230928,20231002,0:00,2782.68,0.06,1122,80,,,,
20230928,20231002,0:15,2817.16,0,1122,80,,,,
20230928,20231002,0:30,2852.56,0,1122,80,,,,
20230928,20231002,0:45,2888.79,0,1122,80,,,,
20230928,20231002,1:00,2925.68,0,1122,80,,,,
20230928,20231002,1:15,2963.15,0,1122,80,,,,
20230928,20231002,5:15,2237.11,0,1125,80,,,,
20230928,20231002,5:30,2160.25,20.29,1125,80,,,,
20230928,20231002,5:45,2077.72,87.69,1125,80,,,,
20230928,20231002,6:00,1992.33,168.49,1125,80,,,,
20230928,20231002,6:15,1907.06,262.77,1125,80,,,,
20230928,20231002,6:30,2639.72,367.73,1122,80,,,,
20230928,20231002,6:30,1824.55,396.36,1125,80,,,,
20230928,20231002,6:45,1747.69,560.1,1125,80,,,,
20230928,20231002,6:45,2529.99,510.2,1122,80,,,,
20230928,20231002,7:00,1679.61,723.74,1125,80,,,,
20230928,20231002,7:00,2420.42,677.04,1122,80,,,,
20230928,20231002,7:15,2313.33,842.56,1122,80,,,,
20230928,20231002,7:15,1623.78,888.14,1125,80,,,,
20230928,20231002,7:30,2210.97,1033.75,1122,80,,,,
20230928,20231002,7:30,1581.33,1057.11,1125,80,,,,
20230928,20231002,7:45,2115.59,1218.8,1122,80,,,,
20230928,20231002,7:45,1554.89,1238.35,1125,80,,,,
20230928,20231002,8:00,2029.62,1438.88,1122,80,,,,
20230928,20231002,8:00,1547.11,1425.28,1125,80,,,,
20230928,20231002,8:15,1547.2,1602.59,1125,80,,,,
20230928,20231002,8:15,1955.15,1647.18,1122,80,,,,
20230928,20231002,8:30,1893.68,1810.06,1122,80,,,,
20230928,20231002,8:30,1540.05,1756.89,1125,80,,,,
20230928,20231002,8:45,1844.5,1985.75,1122,80,,,,
20230928,20231002,8:45,1527.96,1920.04,1125,80,,,,
20230928,20231002,9:00,1808.1,2190.26,1122,80,,,,
20230928,20231002,9:00,1513.41,2093.35,1125,80,,,,
20230928,20231002,9:15,1498.85,2250.06,1125,80,,,,
20230928,20231002,9:15,1784.93,2331.1,1122,80,,,,
20230928,20231002,9:30,1486.78,2356.15,1125,80,,,,
20230928,20231002,9:30,1775.35,2434.08,1122,80,,,,
20230928,20231002,9:45,1779.91,2364.39,1122,80,,,,
20230928,20231002,9:45,1479.68,2433.15,1125,80,,,,
20230928,20231002,10:00,1480.03,2517.52,1125,80,,,,
20230928,20231002,10:00,1799.06,2387.58,1122,80,,,,
20230928,20231002,10:15,1833.45,2389.88,1122,80,,,,
20230928,20231002,10:30,1883.44,2387.98,1122,80,,,,
20230928,20231002,10:45,1949.7,2359.94,1122,80,,,,
20230928,20231002,11:00,2032.45,2341.89,1122,80,,,,
20230928,20231002,11:15,2132.74,2313.42,1122,80,,,,
20230928,20231002,15:15,2030.55,1750.08,1125,80,,,,
20230928,20231002,15:30,1954.91,1577.05,1125,80,,,,
20230928,20231002,15:45,1884.8,1355.3,1125,80,,,,
20230928,20231002,16:00,1822.17,1102.87,1125,80,,,,
20230928,20231002,16:15,1769.68,838.92,1125,80,,,,
20230928,20231002,16:30,1729.07,589.24,1125,80,,,,
20230928,20231002,16:30,2554.16,236.29,1122,80,,,,
20230928,20231002,16:45,1703.57,363.58,1125,80,,,,
20230928,20231002,16:45,2482.04,154.86,1122,80,,,,
20230928,20231002,17:00,2426.26,93.04,1122,80,,,,
20230928,20231002,17:00,1701.66,177.08,1125,80,,,,
20230928,20231002,17:15,2389.93,48.79,1122,80,,,,
20230928,20231002,17:15,1713.2,48.92,1125,80,,,,
20230928,20231002,17:30,1725.31,0.07,1125,80,,,,
20230928,20231002,17:30,2371.7,18.92,1122,80,,,,
20230928,20231002,17:45,2369.25,10.29,1122,80,,,,
20230928,20231002,17:45,1738.1,0.02,1125,80,,,,
20230928,20231002,18:00,1750.98,0.01,1125,80,,,,
20230928,20231002,18:00,2380.23,1.17,1122,80,,,,
20230928,20231002,18:15,2402.33,0.06,1122,80,,,,
20230928,20231002,18:15,1763.88,0,1125,80,,,,
20230928,20231002,18:30,1776.58,0,1125,80,,,,
20230928,20231002,18:30,2433.08,0,1122,80,,,,
20230928,20231002,18:45,2470.2,0,1122,80,,,,
20230928,20231002,18:45,1788.82,0,1125,80,,,,
20230928,20231002,19:00,2511.28,0.01,1122,80,,,,
20230928,20231002,19:00,1800.24,0,1125,80,,,,
20230928,20231002,19:15,2553.93,0,1122,80,,,,
20230928,20231002,19:15,1810.8,0,1125,80,,,,
20230928,20231002,19:30,2595.92,0,1122,80,,,,
20230928,20231002,19:30,1820.22,0,1125,80,,,,
20230928,20231002,19:45,2634.79,0,1122,80,,,,
20230928,20231002,19:45,1828.09,0,1125,80,,,,
20230928,20231002,20:00,2668.17,0,1122,80,,,,
20230928,20231002,20:00,1834.26,0,1125,80,,,,
20230928,20231002,20:15,2694.14,0,1122,80,,,,
20230928,20231002,20:30,2712.97,0,1122,80,,,,
20230928,20231002,20:45,2725.11,0,1122,80,,,,
20230928,20231002,21:00,2731.17,0,1122,80,,,,
20230928,20231002,21:15,2731.72,0,1122,80,,,,
20230928,20231003,1:15,1928.87,0,1125,80,,,,
20230928,20231003,1:30,1930.99,0,1125,80,,,,
20230928,20231003,1:45,1932.39,0,1125,80,,,,
20230928,20231003,2:00,1933.05,0,1125,80,,,,
20230928,20231003,2:15,1937.27,0,1125,80,,,,
20230928,20231003,2:30,1947.9,0,1125,80,,,,
20230928,20231003,2:30,2550.06,0,1122,80,,,,
20230928,20231003,2:45,2578.61,0,1122,80,,,,
20230928,20231003,2:45,1962.87,0,1125,80,,,,
20230928,20231003,3:00,2609.89,0,1122,80,,,,
20230928,20231003,3:00,1980.03,0,1125,80,,,,
20230928,20231003,3:15,1997.19,0,1125,80,,,,
20230928,20231003,3:15,2642.42,0,1122,80,,,,
20230928,20231003,3:30,2674.7,0,1122,80,,,,
20230928,20231003,3:30,2012.11,0,1125,80,,,,
20230928,20231003,3:45,2022.84,0,1125,80,,,,
20230928,20231003,3:45,2705.35,0.06,1122,80,,,,
20230928,20231003,4:00,2733.01,0.06,1122,80,,,,
20230928,20231003,4:00,2027.05,0,1125,80,,,,
20230928,20231003,4:15,2756.14,1.21,1122,80,,,,
20230928,20231003,4:15,2022.54,0,1125,80,,,,
20230928,20231003,4:30,2773.35,3.74,1122,80,,,,
20230928,20231003,4:30,2007.3,0,1125,80,,,,
20230928,20231003,4:45,1979.05,0,1125,80,,,,
20230928,20231003,4:45,2783.24,7.87,1122,80,,,,
20230928,20231003,5:00,1935.75,0,1125,80,,,,
20230928,20231003,5:00,2784.42,12.83,1122,80,,,,
20230928,20231003,5:15,2775.84,15.7,1122,80,,,,
20230928,20231003,5:15,1882.24,0,1125,80,,,,
20230928,20231003,5:30,2758.09,21.54,1122,80,,,,
20230928,20231003,5:30,1825.64,11.53,1125,80,,,,
20230928,20231003,5:45,1766.98,50.4,1125,80,,,,
20230928,20231003,5:45,2732.19,31.02,1122,80,,,,
20230928,20231003,6:00,1707.42,97.97,1125,80,,,,
20230928,20231003,6:00,2699.23,49.54,1122,80,,,,
20230928,20231003,6:15,2660.09,83.61,1122,80,,,,
20230928,20231003,6:30,2615.82,136.59,1122,80,,,,
20230928,20231003,6:45,2567.55,184.58,1122,80,,,,
20230928,20231003,7:00,2516.15,230.48,1122,80,,,,
20230928,20231003,7:15,2462.74,277.02,1122,80,,,,
20230928,20231003,11:15,1014.4,1646.02,1125,80,,,,
20230928,20231003,11:30,1025.88,1643.86,1125,80,,,,
20230928,20231003,11:45,1032.39,1632.8,1125,80,,,,
20230928,20231003,12:00,1036.45,1627.88,1125,80,,,,
20230928,20231003,12:15,1040.58,1613.05,1125,80,,,,
20230928,20231003,12:30,1801.39,1360.1,1122,80,,,,
20230928,20231003,12:30,1047.09,1572.41,1125,80,,,,
20230928,20231003,12:45,1058.93,1518.96,1125,80,,,,
20230928,20231003,12:45,1809.64,1392.16,1122,80,,,,
20230928,20231003,13:00,1823.62,1396.59,1122,80,,,,
20230928,20231003,13:00,1078.67,1466.47,1125,80,,,,
20230928,20231003,13:15,1843.48,1381.96,1122,80,,,,
20230928,20231003,13:15,1107.59,1412.95,1125,80,,,,
20230928,20231003,13:30,1147.65,1357.69,1125,80,,,,
20230928,20231003,13:30,1869.58,1354.36,1122,80,,,,
20230928,20231003,13:45,1902.41,1294.76,1122,80,,,,
20230928,20231003,13:45,1202.97,1310.61,1125,80,,,,
20230928,20231003,14:00,1276.01,1275.36,1125,80,,,,
20230928,20231003,14:00,1942.57,1255.42,1122,80,,,,
20230928,20231003,14:15,1353.62,1243.77,1125,80,,,,
20230928,20231003,14:15,1990.24,1205.11,1122,80,,,,
20230928,20231003,14:30,2045.62,1123.39,1122,80,,,,
20230928,20231003,14:30,1423.2,1209.45,1125,80,,,,
20230928,20231003,14:45,2108.9,1048.71,1122,80,,,,
20230928,20231003,14:45,1487.4,1167.42,1125,80,,,,
20230928,20231003,15:00,2180.27,950.75,1122,80,,,,
20230928,20231003,15:00,1549.47,1111.68,1125,80,,,,
20230928,20231003,15:15,1613.39,1035.61,1125,80,,,,
20230928,20231003,15:15,2259.95,837.49,1122,80,,,,
20230928,20231003,15:30,2348.24,745.88,1122,80,,,,
20230928,20231003,15:30,1681.28,933.18,1125,80,,,,
20230928,20231003,15:45,1755.03,802.86,1125,80,,,,
20230928,20231003,15:45,2445.3,647.67,1122,80,,,,
20230928,20231003,16:00,1837.57,654.7,1125,80,,,,
20230928,20231003,16:00,2551.42,513.49,1122,80,,,,
20230928,20231003,16:15,2666.76,414.82,1122,80,,,,
20230928,20231003,16:30,2791.63,314.8,1122,80,,,,
20230928,20231003,16:45,2926.23,207.51,1122,80,,,,
20230928,20231003,17:00,3070.74,120.83,1122,80,,,,
20230928,20231003,17:15,3225.13,67.99,1122,80,,,,
20230928,20231003,21:15,4477.83,0,1125,80,,,,
20230928,20231003,21:30,4568.14,0,1125,80,,,,
20230928,20231003,21:45,4659.72,0,1125,80,,,,
20230928,20231003,22:00,4751.81,0,1125,80,,,,
20230928,20231003,22:15,4844,0,1125,80,,,,
20230928,20231003,22:30,4935.49,0,1125,80,,,,
20230928,20231003,22:30,6287.17,0,1122,80,,,,
20230928,20231003,22:45,6365.3,0,1122,80,,,,
20230928,20231003,22:45,5025.77,0,1125,80,,,,
20230928,20231003,23:00,5114.11,0,1125,80,,,,
20230928,20231003,23:00,6438.12,0,1122,80,,,,
